snapshot,86139 - 86101,86160 - 86101,86123 - 86124,86123 - 86125,86102 - 86103,86104 - 86105,86138 - 86141,86161 - 86162,86108 - 86109,86113 - 86114,86126 - 86127,86111 - 86112,86121 - 86122,86135 - 86136,86147 - 86149,86148 - 86146,86151 - 86150,86117 - 86118,86119 - 86120,86132 - 86133,86168 - 86116,86129 - 86130
2019-02-06 14:00:00,0.08541525411048667,0.07976962232868123,0.5315883206221849,0.5316037595879417,0.8804414395078721,0.8772444984520709,0.1704911325413423,0.085297796043043,0.10202837966141542,0.0880234222136424,0.14987830879890618,0.06241457274944018,0.023648357849520935,0.024644531153213967,0.029420304364638605,0.029549835586854867,0.015363788632401823,0.02707380316577737,0.014195796653139997,0.034985518599963614,0.012845760424287547,0.0044137490768957205
2019-02-06 15:00:00,0.0844235570244769,0.07901033186784012,0.5143602726049425,0.5143598338178609,0.7619284163617555,0.7593287654830672,0.19008581100197075,0.08554184852235602,0.10051653740710242,0.08305832190916512,0.13662314204529852,0.057636667544921194,0.023678714519139166,0.02541231503596969,0.02942030436463894,0.02954983558683677,0.015363788632398803,0.025188623622455525,0.013836102132286705,0.032465350863144574,0.012642988461503059,0.0044262322796875045
2019-02-06 16:00:00,0.0860570291926841,0.08026182281712302,0.5429136755936774,0.5429419373417174,0.9602975969532586,0.9566967225372198,0.15998437077064676,0.08514798234719967,0.10300927346511957,0.09125544880255126,0.15849389784692647,0.0655101092591584,0.02364524019690828,0.024220365201232164,0.02942030436463161,0.029549835586851647,0.015363788632401437,0.028294006236673247,0.014428427539886171,0.03666102723883942,0.012976943618644356,0.004410570007378399
2019-02-06 17:00:00,0.08541525411048667,0.07976962232868123,0.5315883206221849,0.5316037595879417,0.8804414395078721,0.8772444984520709,0.1704911325413423,0.085297796043043,0.10202837966141542,0.0880234222136424,0.14987830879890618,0.06241457274944018,0.023648357849520935,0.024644531153213967,0.029420304364638605,0.029549835586854867,0.015363788632401823,0.02707380316577737,0.014195796653139997,0.034985518599963614,0.012845760424287547,0.0044137490768957205
2019-02-06 18:00:00,0.08663913984634997,0.08070880388841717,0.5532814207531693,0.5533228928592553,1.0346496386362967,1.030671893544587,0.15177021218417064,0.08501713379537357,0.10389914031765857,0.0941939840942227,0.166320606205729,0.06831617018812103,0.02365256843329007,0.023881006084767453,0.029420304364631944,0.02954983558684232,0.015363788632410396,0.029399337294671507,0.014639036979993775,0.03820645638400362,0.013095733360790285,0.0044107759402074904
2019-02-06 19:00:00,0.0858134723049142,0.0800749557028575,0.5386015368178749,0.538624709994536,0.9297196358624853,0.9262735471480945,0.1637850095263116,0.08520412871118554,0.10263692638808464,0.09002765906312443,0.15522197527709297,0.06433538044819942,0.02364498986645508,0.024374969159403237,0.02942030436462839,0.029549835586841433,0.015363788632406972,0.02783105592627394,0.014340183117874654,0.03602145055255655,0.012927178074898217,0.004411344421009433
2019-02-06 20:00:00,0.0858134723049142,0.0800749557028575,0.5386015368178749,0.538624709994536,0.9297196358624853,0.9262735471480945,0.1637850095263116,0.08520412871118554,0.10263692638808464,0.09002765906312443,0.15522197527709297,0.06433538044819942,0.02364498986645508,0.024374969159403237,0.02942030436462839,0.029549835586841433,0.015363788632406972,0.02783105592627394,0.014340183117874654,0.03602145055255655,0.012927178074898217,0.004411344421009433
2019-02-06 21:00:00,0.08638727025188242,0.08051534074840028,0.5487854551781542,0.5488210340478519,1.0022651693487559,0.9984516529900813,0.1551781700867172,0.08507318421864118,0.10351415893775395,0.09292197449040046,0.16293330718283586,0.06710241322438582,0.023648261880220553,0.024022733122269047,0.029420304364643823,0.029549835586847317,0.015363788632403478,0.028921315996814162,0.014547968854895718,0.037534986398116345,0.013044365625184462,0.0044103374282966346
2019-02-06 22:00:00,0.08663913984634997,0.08070880388841717,0.5532814207531693,0.5533228928592553,1.0346496386362967,1.030671893544587,0.15177021218417064,0.08501713379537357,0.10389914031765857,0.0941939840942227,0.166320606205729,0.06831617018812103,0.02365256843329007,0.023881006084767453,0.029420304364631944,0.02954983558684232,0.015363788632410396,0.029399337294671507,0.014639036979993775,0.03820645638400362,0.013095733360790285,0.0044107759402074904
2019-02-06 23:00:00,0.08314903341572366,0.07803690511191208,0.4928676582951604,0.49285478639785185,0.6197823923710621,0.6178938693373208,0.22230244773173236,0.08588096304791537,0.09859101809945803,0.07676897213450912,0.1197824674820328,0.05153388047331031,0.023770129786415767,0.026624678141153435,0.0294203043646335,0.029549835586848983,0.015363788632407853,0.022777268526906425,0.013375477568106635,0.029379574540959463,0.012383455310752328,0.00445727010387649
2019-02-07 00:00:00,0.08377245581974613,0.07851269902213742,0.5032744284895274,0.503266433049571,0.6877525662312647,0.6855249125784142,0.20546128262012564,0.08571123557661142,0.0995294219229157,0.07982875786145188,0.12798406425739764,0.054511082170914354,0.023717436347944654,0.02599771611512458,0.0294203043646295,0.029549835586846873,0.015363788632401338,0.023954131276164803,0.01360036311759208,0.030864677731139212,0.012510142890085507,0.004439849111180942
2019-02-07 01:00:00,0.0821056937194311,0.07724220106011126,0.47601969958072865,0.47600443885322696,0.5136653975313945,0.5123014492789477,0.2558221002267389,0.08618351594676543,0.09704300247074338,0.07174788799496606,0.10627591016866086,0.04660563225106096,0.023896982463902927,0.02783543245811404,0.0294203043646325,0.029549835586832995,0.015363788632395688,0.020826934659445004,0.013002446993675955,0.027018839037168174,0.012173418878423714,0.0044969593485249745
2019-02-07 02:00:00,0.08487356895596987,0.0793546858122336,0.5221320395910516,0.522138183402682,0.814926753556219,0.812060376936953,0.18065624326960594,0.08542911700768818,0.10120167925988266,0.08530579349045592,0.14262657901062414,0.05980312042483221,0.02366088162799193,0.025046206591712028,0.0294203043646335,0.029549835586837436,0.015363788632396685,0.02604370373744408,0.013999296434161125,0.03359765172843693,0.012734976299969065,0.004419381082548343
2019-02-07 03:00:00,0.08384341294449627,0.07856689617887236,0.5044725106684629,0.5044652204634323,0.695684220890163,0.6934168743467413,0.2036802805994542,0.08569239783513982,0.09963669579846268,0.08017921019498336,0.12892232088058794,0.05485103097307581,0.023712435954990063,0.02593058011927385,0.02942030436463372,0.029549835586843876,0.015363788632404103,0.024088448620579336,0.013626020165535518,0.031036787401738097,0.01252459929390573,0.0044381441501363875
2019-02-07 04:00:00,0.08342276437421514,0.07824573159447246,0.4974095529320214,0.4973985245486349,0.6492379264560602,0.6472026768728254,0.2146373583767074,0.0858054871168763,0.09900207304204134,0.07810793046429726,0.12337374000287882,0.05283880005569075,0.023745013419813332,0.02634103317901082,0.02942030436462917,0.029549835586851647,0.015363788632409931,0.023293212714070782,0.013474087438791763,0.030025476802830325,0.012439001040220707,0.004449072059422715
2019-02-07 05:00:00,0.0837018403443679,0.07845877142901214,0.5020847295684703,0.5020760619780117,0.6798975161470922,0.6777091496639653,0.2072603792625809,0.08573007752456596,0.09942274942563478,0.07948040150863722,0.1270512084969046,0.054172965203424794,0.023722609204450684,0.026065365132467988,0.02942030436462606,0.029549835586845874,0.015363788632407425,0.023820525362796413,0.013574840044102518,0.030693994774077138,0.01249576250763966,0.004441601010640485
2019-02-07 06:00:00,0.08472211950699915,0.0792387581235956,0.5195073713486581,0.5195111808918735,0.7969403414099645,0.7941645611323542,0.1837261588659196,0.08546667681203957,0.10097089272461113,0.08454823737633993,0.14060369053545163,0.05907360144994972,0.023666105595077702,0.025166042600530625,0.029420304364622618,0.0295498355868411,0.015363788632396307,0.025755821654481217,0.013944361639242127,0.03321437552483565,0.01270400916415211,0.004421461264395535
2019-02-07 07:00:00,0.08525862384882066,0.07964959402813632,0.5288435423263561,0.5288561450110361,0.8613128004697623,0.8582124617426818,0.17330322941313603,0.08533529422614339,0.10178917190732517,0.08723644818286752,0.14777911067644411,0.06165920585567419,0.023651014185236185,0.02475644130815091,0.029420304364640826,0.029549835586845208,0.015363788632405641,0.026775913413503022,0.014138982396736478,0.03458158637994209,0.012813726898263433,0.004415092582875771
2019-02-07 08:00:00,0.08525862384882066,0.07964959402813632,0.5288435423263561,0.5288561450110361,0.8613128004697623,0.8582124617426818,0.17330322941313603,0.08533529422614339,0.10178917190732517,0.08723644818286752,0.14777911067644411,0.06165920585567419,0.023651014185236185,0.02475644130815091,0.029420304364640826,0.029549835586845208,0.015363788632405641,0.026775913413503022,0.014138982396736478,0.03458158637994209,0.012813726898263433,0.004415092582875771
2019-02-07 09:00:00,0.08502648163703119,0.0794717711344628,0.5247909088676262,0.5247995287400613,0.833236563606949,0.8302778884239075,0.17765980076821575,0.08539157469664072,0.10143487176293298,0.08607175165950481,0.1446712410821267,0.06054001616651428,0.023656384780684964,0.02492860372018485,0.02942030436464116,0.029549835586838102,0.015363788632401646,0.026334443192038412,0.014054768077790512,0.03398680080956942,0.01276624802303019,0.0044175079958863744
2019-02-07 10:00:00,0.08613899664882751,0.08032473194180234,0.544368496352421,0.5443985299946128,0.9706606158748845,0.9670072547220228,0.15875478231241624,0.08512927596994313,0.1031345923813567,0.09166892179027986,0.1595955105468334,0.06590539791850442,0.023645706240460612,0.024170039118396602,0.029420304364634386,0.029549835586830775,0.01536378863239792,0.028449757245075563,0.014458111179006847,0.03687724051974619,0.012993684677784563,0.004410425411458092
2019-02-07 11:00:00,0.08502648163703119,0.0794717711344628,0.5247909088676262,0.5247995287400613,0.833236563606949,0.8302778884239075,0.17765980076821575,0.08539157469664072,0.10143487176293298,0.08607175165950481,0.1446712410821267,0.06054001616651428,0.023656384780684964,0.02492860372018485,0.02942030436464116,0.029549835586838102,0.015363788632401646,0.026334443192038412,0.014054768077790512,0.03398680080956942,0.01276624802303019,0.0044175079958863744
2019-02-07 12:00:00,0.0853367509498626,0.07970945926198025,0.5302116213962537,0.5302256240034577,0.8708358059566694,0.8676873829906633,0.17188793975463534,0.08531654291214075,0.10190847501183553,0.08762888405155561,0.1488259792555223,0.062035964738917315,0.023649593177329092,0.02470019763125436,0.029420304364624172,0.029549835586842654,0.015363788632405019,0.026924500556665037,0.01416732237495976,0.034782809690541205,0.012829705560537398,0.00441439392070201
2019-02-07 13:00:00,0.0868090758765021,0.08083938577359451,0.5563227919991267,0.5563683886348689,1.0566768541305795,1.0525873402277663,0.14959220897848058,0.08497978995811062,0.10415880295028335,0.09505252625838162,0.16860634814333006,0.06913465384029571,0.023656421625971216,0.02378966607140079,0.02942030436463372,0.02954983558684743,0.015363788632407057,0.029721611109977036,0.014700421704412402,0.038661769269901634,0.013130360211942214,0.004411365775360932
2019-02-07 14:00:00,0.08541525411048667,0.07976962232868123,0.5315883206221849,0.5316037595879417,0.8804414395078721,0.8772444984520709,0.1704911325413423,0.085297796043043,0.10202837966141542,0.0880234222136424,0.14987830879890618,0.06241457274944018,0.023648357849520935,0.024644531153213967,0.029420304364638605,0.029549835586854867,0.015363788632401823,0.02707380316577737,0.014195796653139997,0.034985518599963614,0.012845760424287547,0.0044137490768957205
2019-02-07 15:00:00,0.0844235570244769,0.07901033186784012,0.5143602726049425,0.5143598338178609,0.7619284163617555,0.7593287654830672,0.19008581100197075,0.08554184852235602,0.10051653740710242,0.08305832190916512,0.13662314204529852,0.057636667544921194,0.023678714519139166,0.02541231503596969,0.02942030436463894,0.02954983558683677,0.015363788632398803,0.025188623622455525,0.013836102132286705,0.032465350863144574,0.012642988461503059,0.0044262322796875045
2019-02-07 16:00:00,0.0860570291926841,0.08026182281712302,0.5429136755936774,0.5429419373417174,0.9602975969532586,0.9566967225372198,0.15998437077064676,0.08514798234719967,0.10300927346511957,0.09125544880255126,0.15849389784692647,0.0655101092591584,0.02364524019690828,0.024220365201232164,0.02942030436463161,0.029549835586851647,0.015363788632401437,0.028294006236673247,0.014428427539886171,0.03666102723883942,0.012976943618644356,0.004410570007378399
2019-02-07 17:00:00,0.08541525411048667,0.07976962232868123,0.5315883206221849,0.5316037595879417,0.8804414395078721,0.8772444984520709,0.1704911325413423,0.085297796043043,0.10202837966141542,0.0880234222136424,0.14987830879890618,0.06241457274944018,0.023648357849520935,0.024644531153213967,0.029420304364638605,0.029549835586854867,0.015363788632401823,0.02707380316577737,0.014195796653139997,0.034985518599963614,0.012845760424287547,0.0044137490768957205
2019-02-07 18:00:00,0.08663913984634997,0.08070880388841717,0.5532814207531693,0.5533228928592553,1.0346496386362967,1.030671893544587,0.15177021218417064,0.08501713379537357,0.10389914031765857,0.0941939840942227,0.166320606205729,0.06831617018812103,0.02365256843329007,0.023881006084767453,0.029420304364631944,0.02954983558684232,0.015363788632410396,0.029399337294671507,0.014639036979993775,0.03820645638400362,0.013095733360790285,0.0044107759402074904
2019-02-07 19:00:00,0.0858134723049142,0.0800749557028575,0.5386015368178749,0.538624709994536,0.9297196358624853,0.9262735471480945,0.1637850095263116,0.08520412871118554,0.10263692638808464,0.09002765906312443,0.15522197527709297,0.06433538044819942,0.02364498986645508,0.024374969159403237,0.02942030436462839,0.029549835586841433,0.015363788632406972,0.02783105592627394,0.014340183117874654,0.03602145055255655,0.012927178074898217,0.004411344421009433
2019-02-07 20:00:00,0.0858134723049142,0.0800749557028575,0.5386015368178749,0.538624709994536,0.9297196358624853,0.9262735471480945,0.1637850095263116,0.08520412871118554,0.10263692638808464,0.09002765906312443,0.15522197527709297,0.06433538044819942,0.02364498986645508,0.024374969159403237,0.02942030436462839,0.029549835586841433,0.015363788632406972,0.02783105592627394,0.014340183117874654,0.03602145055255655,0.012927178074898217,0.004411344421009433
2019-02-07 21:00:00,0.08638727025188242,0.08051534074840028,0.5487854551781542,0.5488210340478519,1.0022651693487559,0.9984516529900813,0.1551781700867172,0.08507318421864118,0.10351415893775395,0.09292197449040046,0.16293330718283586,0.06710241322438582,0.023648261880220553,0.024022733122269047,0.029420304364643823,0.029549835586847317,0.015363788632403478,0.028921315996814162,0.014547968854895718,0.037534986398116345,0.013044365625184462,0.0044103374282966346
2019-02-07 22:00:00,0.08663913984634997,0.08070880388841717,0.5532814207531693,0.5533228928592553,1.0346496386362967,1.030671893544587,0.15177021218417064,0.08501713379537357,0.10389914031765857,0.0941939840942227,0.166320606205729,0.06831617018812103,0.02365256843329007,0.023881006084767453,0.029420304364631944,0.02954983558684232,0.015363788632410396,0.029399337294671507,0.014639036979993775,0.03820645638400362,0.013095733360790285,0.0044107759402074904
